Gene_acc,Gene_id,bsf_median,pcf_median,rank_bsf_median,rank_pcf_median,Desc,Protein IDs
3611,Tb927.3.4590,6.1240415870505025,6.269363577635415,4135.0,4989.0,"hypothetical protein, conserved",Tb927.3.4590:mRNA-p1
3612,Tb927.3.4600,5.807387513475197,5.915071165527013,3327.0,4133.0,"hypothetical protein, conserved",Tb927.3.4600:mRNA-p1
3613,Tb927.3.4610,4.481250131695858,4.395600607250672,277.0,66.0,"Right handed beta helix region, putative",Tb927.3.4610:mRNA-p1
3614,Tb927.3.4620,5.418353863663948,5.057838232054158,2311.0,1151.0,"AAA domain containing protein, putative",Tb927.3.4620:mRNA-p1
3615,Tb927.3.4630,6.574257983943623,5.230773395939329,5119.0,1749.0,"UDP-glucose:glycoprotein glucosyltransferase, putative",Tb927.3.4630:mRNA-p1
3616,Tb927.3.4640,6.559756702441476,6.0271792202632515,5093.0,4429.0,"VIT family, putative",Tb927.3.4640:mRNA-p1
3617,Tb927.3.4650,5.117214709829405,5.823351620065287,1546.0,3808.0,"C-8 sterol isomerase, putative",Tb927.3.4650:mRNA-p1
3618,Tb927.3.4660,6.422766239984688,5.529483286514543,4830.0,2823.0,"WD domain, G-beta repeat, putative",Tb927.3.4660:mRNA-p1
3619,Tb927.3.4670,6.005471532244969,5.096888981205327,3849.0,1311.0,"cdc2-related kinase 10, putative",Tb927.3.4670:mRNA-p1
3620,Tb927.3.4680,7.495293234557059,6.616668696405852,6237.0,5573.0,"RAB GDP dissociation inhibitor alpha, putative",Tb927.3.4680:mRNA-p1
3621,Tb927.3.4690,4.50752082378787,4.910530855334211,312.0,709.0,"DTW domain containing protein, putative",Tb927.3.4690:mRNA-p1
3622,Tb927.3.4700,5.43476972955587,4.745809491750774,2353.0,404.0,"Domain of unknown function (DUF4379), putative",Tb927.3.4700.2-p1;Tb927.3.4700.1-p1
3623,Tb927.3.4710,5.511065963350232,6.237448409530439,2527.0,4926.0,Flagellum attachment zone protein 23,Tb927.3.4710:mRNA-p1
3624,Tb927.3.4720,6.94438340312697,5.110228870282526,5690.0,1344.0,dynamin-1-like protein,Tb927.3.4720:mRNA-p1
3625,Tb927.3.4770,6.259926465461463,5.989759272602932,4448.0,4336.0,leucine-rich repeat-containing protein,Tb927.3.4770:mRNA-p1;Tb927.3.4730:mRNA-p1
3626,Tb927.3.4780,4.804239251556196,5.293978666427865,848.0,1966.0,"NAD-dependent glycerol-3-phosphate dehydrogenase N-terminus, putative",Tb927.3.4780:mRNA-p1;Tb927.3.4740:mRNA-p1
3627,Tb927.3.4790,7.086371471425915,7.053976963519527,5849.0,6053.0,"Aminopeptidase M1, putative",Tb927.3.4790:mRNA-p1;Tb927.3.4750:mRNA-p1
3628,Tb927.3.4760,7.52057878275583,7.015696117060433,6252.0,6021.0,dynamin-1-like protein,Tb927.3.4760:mRNA-p1
3629,Tb927.3.4800,6.118945199208246,5.320755827626055,4125.0,2074.0,"hypothetical protein, conserved",Tb927.3.4800:mRNA-p1
3630,Tb927.3.4810,5.524425474868095,5.656310271382947,2558.0,3236.0,dna replication complex gins protein sld5,Tb927.3.4810.2:mRNA-p1;Tb927.3.4810.1:mRNA-p1
3631,Tb927.3.4820,6.992746401457316,6.547105569418955,5748.0,5477.0,"acyltransferase, putative",Tb927.3.4820:mRNA-p1
3632,Tb927.3.4840,6.867066652216686,6.7594680579196424,5579.0,5768.0,"ubiquitin carboxyl-terminal hydrolase, putative",Tb927.3.4840:mRNA-p1
3633,Tb927.3.4850,5.800457958105467,7.10721918586049,3310.0,6097.0,"enoyl-CoA hydratase, mitochondrial precursor, putative",Tb927.3.4850:mRNA-p1
3634,Tb927.3.4860,5.898762563850064,5.2700573972697535,3586.0,1883.0,mitogen-activated protein kinase kinase 1,Tb927.3.4860:mRNA-p1
3635,Tb927.3.4870,4.631916490799897,5.294735347849362,521.0,1973.0,"hypothetical protein, conserved",Tb927.3.4870.1:mRNA-p1;Tb927.3.4870.2:mRNA-p1
3636,Tb927.3.4880,7.30184236624022,6.907204937100463,6092.0,5929.0,"nucleosome assembly protein (NAP), putative",Tb927.3.4880:mRNA-p1
3637,Tb927.3.4890,6.0453555946716575,6.41717082864477,3964.0,5271.0,"ubiquinone biosynthesis protein COQ7 homolog, putative",Tb927.3.4890:mRNA-p1
3638,Tb927.3.4910,6.699239224926593,5.861860781621093,5334.0,3958.0,"signal peptide peptidase, putative",Tb927.3.4910:mRNA-p1
3639,Tb927.3.4920,6.2785583708113935,6.378432943286977,4496.0,5196.0,"LETM1 and EF-hand domain-containing protein 1, putative",Tb927.3.4920:mRNA-p1
3640,Tb927.3.4940,5.4115341732075635,6.057949444472825,2298.0,4499.0,"5-histidylcysteine sulfoxide synthase, putative",Tb927.3.4940:mRNA-p1
3641,Tb927.3.4950,5.468814545600546,5.826197384920164,2432.0,3817.0,"hypothetical protein, conserved",Tb927.3.4950:mRNA-p1
3642,Tb927.3.4960,4.499874296189319,4.389433121643178,302.0,65.0,"kinesin, putative",Tb927.3.4960:mRNA-p1
3643,Tb927.3.4970,6.425755112918457,6.468133611514038,4839.0,5360.0,"hypothetical protein, conserved",Tb927.3.4970:mRNA-p1
3644,Tb927.3.4980,6.543932101622513,6.450697033906905,5073.0,5328.0,"hypothetical protein, conserved, frameshift",Tb927.3.4980:pseudogenic_transcript-p1
3645,Tb927.3.4990,5.162521829279948,6.641979719147692,1672.0,5612.0,"oxidoreductase, putative",Tb927.3.4990:mRNA-p1
3646,Tb927.3.5000,4.490748491829788,5.2584740192392765,292.0,1835.0,"hypothetical protein, conserved",Tb927.3.5000:mRNA-p1
3647,Tb927.3.5010,7.302650908639651,7.445869222539536,6093.0,6304.0,"hypothetical protein, conserved",Tb927.3.5010:mRNA-p1
3648,Tb927.3.5020,6.86447637269004,6.358831551227974,5575.0,5155.0,Flagellar Member 6,Tb927.3.5020:mRNA-p1
3649,Tb927.3.5030,5.289401586261398,4.748038822572019,1991.0,408.0,KU70 protein,Tb927.3.5030:mRNA-p1
3650,Tb927.3.5040,5.860180848561463,5.383641426963856,3472.0,2320.0,"hypothetical protein, conserved",Tb927.3.5040:mRNA-p1
3651,Tb927.3.5050,8.264674536232903,8.024006759814581,6546.0,6545.0,60S ribosomal protein L4,Tb927.3.5050:mRNA-p1
3652,Tb927.3.5060,7.514700960337914,6.687789501984405,6249.0,5672.0,"Ankyrin repeats (many copies)/Ankyrin repeats (3 copies), putative",Tb927.3.5060:mRNA-p1
3653,Tb927.3.5070,6.322931976917654,5.948321276075138,4598.0,4215.0,"hypothetical protein, conserved",Tb927.3.5070:mRNA-p1
3654,Tb927.3.5090,7.434914415582351,6.733532959874525,6206.0,5740.0,"tryparedoxin 2, putative",Tb927.3.5090:mRNA-p1
3655,Tb927.3.5100,5.530842728378066,4.8970417592689754,2572.0,680.0,tfiih basal transcription factor complex helicase xpb subunit,Tb927.3.5100:mRNA-p1
3656,Tb927.3.5110,5.095526556749309,5.031698353356214,1477.0,1057.0,"hypothetical protein, conserved",Tb927.3.5110:mRNA-p1
3657,Tb927.3.5120,5.331563870166088,4.887724878211345,2103.0,660.0,"Ankyrin repeats (3 copies), putative",Tb927.3.5120:mRNA-p1
3658,Tb927.3.5130,5.823368683690985,5.742393271601695,3366.0,3539.0,"exonuclease, putative",Tb927.3.5130:mRNA-p1
3659,Tb927.3.5140,5.068158203898773,4.604244225397952,1402.0,199.0,"exonuclease, putative",Tb927.3.5140:mRNA-p1
3660,Tb927.3.5150,5.866483232013233,5.799315350558698,3486.0,3728.0,"exonuclease, putative",Tb927.3.5150:mRNA-p1
3661,Tb927.3.5160,4.5520544972347174,4.740959379121835,374.0,390.0,Basal body protein,Tb927.3.5160:mRNA-p1
3662,Tb927.3.5170,4.657242841372877,4.958589292989771,566.0,839.0,mediator of rna polymerase ii transcription subunit 3,Tb927.3.5170:mRNA-p1
3663,Tb927.3.5180,8.307198175462988,7.323316380443147,6563.0,6254.0,ADF/Cofilin,Tb927.3.5180:mRNA-p1
3664,Tb927.3.5190,4.797277047721426,5.108754279294724,835.0,1340.0,"hypothetical protein, conserved",Tb927.3.5190:mRNA-p1
3665,Tb927.3.5200,5.569523363678769,5.23864309765453,2690.0,1771.0,"hypothetical protein, conserved",Tb927.3.5200:mRNA-p1
3666,Tb927.3.5220,7.486370234035048,4.964190578377204,6233.0,852.0,"hypothetical protein, conserved",Tb927.3.5220:mRNA-p1
3667,Tb927.3.5230,4.874713737318823,4.990541451550967,986.0,927.0,"DNA repair protein, putative",Tb927.3.5230:mRNA-p1
3668,Tb927.3.5240,5.4438015634377,6.058900035197904,2375.0,4501.0,kinetoplast ribosomal PPR-repeat containing protein 8,Tb927.3.5240:mRNA-p1
3669,Tb927.3.5250,6.411541324075981,6.241905236798023,4801.0,4939.0,Zinc finger CCCH domain-containing protein 8,Tb927.3.5250:mRNA-p1
3670,Tb927.3.5260,5.454302479849519,4.897750024483813,2402.0,683.0,"hypothetical protein, conserved",Tb927.3.5260:mRNA-p1
3671,Tb927.3.5270,5.979692115421398,6.421749895628128,3785.0,5282.0,"DNA-directed RNA polymerases II subunit, putative",Tb927.3.5270:mRNA-p1
3672,Tb927.3.5280,6.259997964980901,6.105621247525206,4449.0,4616.0,"spliceosome-associated protein 49, putative",Tb927.3.5280:mRNA-p1
3673,Tb927.3.5290,5.31617283725857,5.070379692092326,2060.0,1205.0,"hypothetical protein, conserved",Tb927.3.5290:mRNA-p1
3674,Tb927.3.5300,5.1467073736028945,6.175803323698854,1633.0,4791.0,"hypothetical protein, conserved",Tb927.3.5300:mRNA-p1
3675,Tb927.3.5310,6.165495298341063,5.888648496699375,4226.0,4051.0,paraflagellar rod protein,Tb927.3.5310:mRNA-p1
3676,Tb927.3.5320,6.725092129019463,6.08859799417927,5364.0,4578.0,UBX domain-containing protein,Tb927.3.5320:mRNA-p1
3677,Tb927.3.5330,6.082325299228012,6.105387267325602,4050.0,4615.0,centaurin beta 5,Tb927.3.5330:mRNA-p1
3678,Tb927.3.5340,7.390214834381899,7.058052301858907,6171.0,6057.0,"Hsc70-interacting protein (Hip), putative",Tb927.3.5340:mRNA-p1
3679,Tb927.3.5350,7.569840942017523,6.34525152191533,6284.0,5132.0,"hypothetical protein, conserved",Tb927.3.5350:mRNA-p1
3680,Tb927.3.5360,5.304645166796848,5.796551100978783,2024.0,3717.0,"FHA domain containing protein, putative",Tb927.3.5360:mRNA-p1
3681,Tb927.3.5370,7.330057075808859,7.616925031603399,6120.0,6402.0,"hypothetical protein, conserved",Tb927.3.5370:mRNA-p1
3682,Tb927.3.5380,4.4889203797051245,4.80624695446943,287.0,503.0,"Tubulin-tyrosine ligase family, putative",Tb927.3.5380:mRNA-p1
3683,Tb927.3.5400,5.403697757535058,5.4852999986647015,2275.0,2654.0,"serine/threonine protein kinase RIO1, putative",Tb927.3.5400:mRNA-p1
3684,Tb927.3.5410,5.585118901667701,6.210739854952768,2739.0,4871.0,"hypothetical protein, conserved",Tb927.3.5410:mRNA-p1
3685,Tb927.3.5420,6.29904135851589,5.336199247174647,4550.0,2141.0,protein transport protein Sec24,Tb927.3.5420:mRNA-p1
3686,Tb927.3.5430,6.642193552760667,6.293189958286432,5235.0,5038.0,"hypothetical protein, conserved",Tb927.3.5430:mRNA-p1
3687,Tb927.3.5440,4.9738754665443965,5.114167057884303,1197.0,1356.0,"SNF2 DNA repair protein, putative",Tb927.3.5440:mRNA-p1
3688,Tb927.3.5450,5.237813765103508,4.613235497835663,1863.0,214.0,Basal body protein,Tb927.3.5450:mRNA-p1
3689,Tb927.3.5460,5.6574169512283765,4.706840216384549,2961.0,340.0,"RNA-binding protein, putative",Tb927.3.5460:mRNA-p1
3690,Tb927.3.5470,6.779223551958435,6.13871891151649,5443.0,4706.0,"hypothetical protein, conserved",Tb927.3.5470:mRNA-p1
3691,Tb927.3.5480,4.67004405046447,5.021615706351441,590.0,1033.0,"hypothetical protein, conserved",Tb927.3.5480:mRNA-p1
3692,Tb927.3.5490,7.180975448611405,6.469412986716462,5966.0,5364.0,Putative intraflagellar transport protein B2,Tb927.3.5490:mRNA-p1
3693,Tb927.3.5500,6.785186575181526,6.297689212985479,5452.0,5045.0,"DNA-directed RNA polymerase II subunit 3, putative",Tb927.3.5500:mRNA-p1
3694,Tb927.3.5510,4.621290692930877,4.815553313236561,500.0,524.0,"hypothetical protein, conserved",Tb927.3.5510:mRNA-p1
3695,Tb927.3.5520,7.065726734439723,6.839179226470696,5836.0,5852.0,26S proteasome regulatory non-ATPase subunit,Tb927.3.5520:mRNA-p1
3696,Tb927.3.5530,6.52141317152284,6.062800811863167,5031.0,4514.0,Tb-292 membrane associated protein,Tb927.3.5530:mRNA-p1
3697,Tb927.3.5540,6.902284627953788,6.409868216843213,5635.0,5256.0,"dynein intermediate chain WDRD34, putative",Tb927.3.5540:mRNA-p1
3698,Tb927.3.5550,7.389067452960653,7.225027980315003,6168.0,6185.0,intraflagellar transport protein 27,Tb927.3.5550:mRNA-p1
3699,Tb927.3.5570,6.193679129540161,6.123535633307941,4302.0,4670.0,"syntaxin, putative",Tb927.3.5570:mRNA-p1
3700,Tb927.3.5580,6.634307873231153,6.462353462124661,5222.0,5344.0,tryptophanyl-tRNA synthetase,Tb927.3.5580:mRNA-p1
3701,Tb927.3.5590,4.70206053077774,4.706802359184493,654.0,339.0,"hypothetical protein, conserved",Tb927.3.5590:mRNA-p1
3702,Tb927.3.5600,5.110630216382583,6.325858336650445,1523.0,5096.0,"hypothetical protein, conserved",Tb927.3.5600:mRNA-p1
3703,Tb927.3.5610,5.71284712779144,6.134522139020492,3112.0,4696.0,Mitochondrial ribosomal protein L3,Tb927.3.5610:mRNA-p1
3704,Tb927.3.5620,7.045389965486436,6.667237940895119,5808.0,5644.0,Facilitates chromatin transcription complex subunit spt16,Tb927.3.5620:mRNA-p1
3705,Tb927.3.5630,4.7538332804800465,5.750586935772354,740.0,3568.0,"3,2-trans-enoyl-CoA isomerase, mitochondrial precursor, putative",Tb927.3.5630:mRNA-p1
3706,Tb927.3.5640,5.481727119645422,5.585202864820915,2456.0,2993.0,"nuclear transcription factor, putative",Tb927.3.5640:mRNA-p1
3707,Tb927.3.5660,6.792264172188337,5.5914598411881835,5461.0,3007.0,"UDP-GlcNAc:alpha3-D-mannoside beta-1,2-N-acetylglucosaminyltransferase I",Tb927.3.5660:mRNA-p1
3708,Tb927.3.5790,5.120220293409057,5.349861509446677,1554.0,2177.0,expression site-associated gene 9 (ESAG9) (pseudogene),Tb927.3.5790:pseudogenic_transcript-p1
3709,Tb927.3.585,6.125219370708206,5.797644063131132,4137.0,3721.0,hypothetical protein,Tb927.3.585:mRNA-p1
3710,Tb927.3.590,5.186463015919917,5.742881113200842,1722.0,3544.0,"adenosine transporter, putative",Tb927.3.590:mRNA-p1
3711,Tb927.3.600,4.902124789944317,4.902261956540796,1033.0,695.0,hypothetical protein,Tb927.3.600:mRNA-p1
3712,Tb927.3.610,6.289661841689419,5.393013395908876,4526.0,2356.0,"N-acetyltransferase complex ARD1 subunit, putative",Tb927.3.610:mRNA-p1
3713,Tb927.3.620,5.1768767421569715,4.838245228475625,1708.0,566.0,"ATP-dependent DEAD/H RNA helicase, putative",Tb927.3.620:mRNA-p1
3714,Tb927.3.630,6.711726085598719,6.214130900454864,5347.0,4874.0,"hypothetical protein, conserved",Tb927.3.630:mRNA-p1
3715,Tb927.3.640,6.610479549943299,6.698608496649348,5194.0,5694.0,"hypothetical protein, conserved",Tb927.3.640:mRNA-p1
3716,Tb927.3.670,4.694665189610084,4.856314045471882,638.0,601.0,hypothetical protein,Tb927.3.670:mRNA-p1
3717,Tb927.3.680,5.049102164098727,5.702888792396705,1359.0,3405.0,"cytochrome P450, putative",Tb927.3.680:mRNA-p1
3718,Tb927.3.690,6.108239141284253,5.980671089830618,4111.0,4309.0,"CMGC/RCK protein kinase, putative",Tb927.3.690:mRNA-p1
3719,Tb927.3.700,5.199691942379909,7.094689783346299,1747.0,6085.0,"hypothetical protein, conserved",Tb927.3.700:mRNA-p1
3720,Tb927.3.710,4.729988784826758,5.250473543046283,693.0,1808.0,"RING-variant domain containing protein, putative",Tb927.3.710:mRNA-p1
3721,Tb927.3.720,6.631345056527289,6.337140590768999,5216.0,5121.0,zinc finger protein 3,Tb927.3.720:mRNA-p1
3722,Tb927.3.730,5.296651512640708,5.26923975448584,2009.0,1881.0,"hypothetical protein, conserved",Tb927.3.730:mRNA-p1
3723,Tb927.3.740,6.77086198925903,6.217766600209821,5431.0,4884.0,"ZFP family member, putative",Tb927.3.740:mRNA-p1
3724,Tb927.3.750,5.591662753752093,6.203673502620819,2752.0,4863.0,"SET domain containing protein, putative",Tb927.3.750:mRNA-p1
3725,Tb927.3.760,6.183045487109818,5.558700070939566,4273.0,2916.0,"hypothetical protein, conserved",Tb927.3.760:mRNA-p1
3726,Tb927.3.770,4.856392446612314,5.476025995653634,943.0,2628.0,"Mitochondrial SSU ribosomal protein, putative",Tb927.3.770:mRNA-p1
3727,Tb927.3.780,7.35757515022328,7.224052264349807,6144.0,6184.0,proteasome alpha 7 subunit,Tb927.3.780:mRNA-p1
3728,Tb927.3.790,5.705144712754444,5.38250633227492,3093.0,2314.0,"zinc finger CCCH domain-containing protein 6, putative",Tb927.3.790:mRNA-p1
3729,Tb927.3.800,6.648845430332467,6.7154107981747035,5246.0,5713.0,"Vacuolar iron transporter 1, putative",Tb927.3.800:mRNA-p1
3730,Tb927.3.810,5.437565018226459,5.13090497351362,2364.0,1419.0,"hypothetical protein, conserved",Tb927.3.810:mRNA-p1
3731,Tb927.3.820,5.637893736151814,6.275254445417225,2906.0,5002.0,"LSU ribosomal protein, mitochondrial, putative",Tb927.3.820:mRNA-p1
3732,Tb927.3.830,6.360621473437976,6.341461410891044,4682.0,5127.0,"flap endonuclease-1 (FEN-1), putative",Tb927.3.830:mRNA-p1
3733,Tb927.3.840,5.770801338535069,5.808846708063472,3237.0,3762.0,"hypothetical protein, conserved",Tb927.3.840:mRNA-p1
3734,Tb927.3.860,7.566990102560028,7.448871509929218,6283.0,6306.0,"Acyl carrier protein, mitochondrial",Tb927.3.860:mRNA-p1
3735,Tb927.3.870,5.499687806232479,4.937761843707913,2498.0,781.0,"Histone RNA hairpin-binding protein RNA-binding domain containing protein, putative",Tb927.3.870:mRNA-p1
3736,Tb927.3.880,5.900001043329204,5.16533135110437,3589.0,1520.0,"Ankyrin repeats (3 copies), putative",Tb927.3.880:mRNA-p1
3737,Tb927.3.890,5.686594433086434,5.477155707394896,3038.0,2632.0,"hypothetical protein, conserved",Tb927.3.890:mRNA-p1
3738,Tb927.3.900,5.507262362575903,5.178545017150623,2515.0,1568.0,"PUB domain containing protein, putative",Tb927.3.900:mRNA-p1
3739,Tb927.3.910,6.583739987003544,6.245701163388991,5140.0,4943.0,tubulin gamma chain,Tb927.3.910:mRNA-p1
3740,Tb927.3.920,5.149685409601714,4.518146222950987,1642.0,144.0,"hypothetical protein, conserved",Tb927.3.920:mRNA-p1
3741,Tb927.3.930,7.100380675313645,6.548497587171641,5869.0,5479.0,"dynein heavy chain, putative",Tb927.3.930:mRNA-p1
3742,Tb927.3.940,5.112603608523083,6.482876314545719,1529.0,5386.0,"Complex 1 protein (LYR family), putative",Tb927.3.940:mRNA-p1
3743,Tb927.3.950,6.183491916898086,6.156434556765988,4274.0,4748.0,"2OG-Fe(II) oxygenase superfamily, putative",Tb927.3.950:mRNA-p1
3744,Tb927.3.960,7.341468270223416,5.531263494012932,6132.0,2827.0,"protein transport protein Sec61 gamma subunit, putative",Tb927.3.960:mRNA-p1
3745,Tb927.3.970,5.929492659843641,5.648062853865071,3667.0,3206.0,"Mitochondrial SSU ribosomal protein, putative",Tb927.3.970:mRNA-p1
3746,Tb927.3.980,6.461613098260798,5.493359994369596,4915.0,2681.0,"hypothetical protein, conserved",Tb927.3.980:mRNA-p1
3747,Tb927.3.990,4.8332330672889805,5.127900796097018,895.0,1408.0,"hypothetical protein, conserved",Tb927.3.990:mRNA-p1
3748,Tb927.4.100,5.504051322665303,6.3473036369846705,2508.0,5138.0,"retrotransposon hot spot protein 1 (RHS1), interrupted",Tb927.4.100:pseudogenic_transcript-p1
3749,Tb927.4.1000,4.481217326834582,4.961467437224375,276.0,848.0,"hypothetical protein, conserved",Tb927.4.1000:mRNA-p1
3750,Tb927.4.1020,6.869962563717266,6.529784421766527,5585.0,5453.0,"serine-palmitoyl-CoA transferase, putative",Tb927.4.1020:mRNA-p1
3751,Tb927.4.1030,4.995791723273382,5.163243569767567,1254.0,1516.0,"Protein of unknown function (DUF501), putative",Tb927.4.1030:mRNA-p1
3752,Tb927.4.1040,6.803615118058285,7.02181709589248,5475.0,6025.0,"hypothetical protein, conserved",Tb927.4.1040:mRNA-p1
3753,Tb927.4.1050,6.065554292739752,5.907177368730071,4012.0,4106.0,inositol-pentakisphosphate 2-kinase,Tb927.4.1050:mRNA-p1
3754,Tb927.4.1070,5.209297933827557,5.238504764627992,1774.0,1769.0,Mitochondrial ribosomal protein L13,Tb927.4.1070:mRNA-p1
3755,Tb927.4.1080,7.6345981933983005,7.027572152923744,6316.0,6034.0,"V-type ATPase, A subunit, putative",Tb927.4.1080:mRNA-p1
3756,Tb927.4.1090,6.361274270603509,5.854791730578972,4684.0,3924.0,"endosomal integral membrane protein, putative",Tb927.4.1090:mRNA-p1
3757,Tb927.4.110,6.464912146349571,5.337333342554744,4922.0,2143.0,"retrotransposon hot spot protein 1 (RHS1), interrupted",Tb927.4.110:pseudogenic_transcript-p1
3758,Tb927.4.1110,5.620662787882213,4.977716116177417,2852.0,883.0,"hypothetical protein, conserved",Tb927.4.1110:mRNA-p1
3759,Tb927.4.1120,5.355394450018772,4.886308584170561,2174.0,655.0,"hypothetical protein, conserved",Tb927.4.1120:mRNA-p1
3760,Tb927.4.1130,5.354209015951222,5.867067416344025,2168.0,3980.0,"Complex 1 protein (LYR family), putative",Tb927.4.1130:mRNA-p1
3761,Tb927.4.1140,5.287758517848447,4.764389946813906,1985.0,439.0,"phosphatidylinositol 4-kinase, putative",Tb927.4.1140:mRNA-p1
3762,Tb927.4.1150,5.790961722569014,4.593589853001909,3292.0,193.0,"hypothetical protein, conserved",Tb927.4.1150:mRNA-p1
3763,Tb927.4.1160,5.682656061879643,4.724143745942248,3024.0,364.0,"hypothetical protein, conserved",Tb927.4.1160:mRNA-p1
3764,Tb927.4.1170,6.18355306762142,6.28311215317938,4275.0,5015.0,"ankyrin, putative",Tb927.4.1170:mRNA-p1;Tb11.v5.0430.1-p1
3765,Tb927.4.1180,5.711438496504998,6.056561769158625,3108.0,4496.0,"Programmed cell death protein 2, C-terminal putative domain containing protein, putative",Tb927.4.1180.2:mRNA-p1;Tb927.4.1180.1:mRNA-p1
3766,Tb927.4.1190,5.921580793087562,5.52382054725719,3647.0,2801.0,"LicD family, putative",Tb927.4.1190:mRNA-p1
3767,Tb927.4.1220,6.763893145310099,6.328074176588267,5424.0,5106.0,"leucine-rich repeat protein (LRRP), putative",Tb927.4.1220:mRNA-p1
3768,Tb927.4.1230,6.823600214342707,5.432515329934995,5507.0,2495.0,hypothetical protein,Tb927.4.1230:mRNA-p1
3769,Tb927.4.1250,5.680922925205859,5.744273339989971,3019.0,3548.0,"peroxisome biogenesis factor 1, putative",Tb927.4.1250:mRNA-p1
3770,Tb927.4.1270,7.557168208594314,7.20267958325164,6277.0,6161.0,"ruvB-like DNA helicase, putative",Tb927.4.1270:mRNA-p1
3771,Tb927.4.1280,4.970715446592725,5.84265994066369,1185.0,3874.0,"Tetratricopeptide repeat, putative",Tb927.4.1280:mRNA-p1
3772,Tb927.4.1290,5.631978879508415,5.516276848218589,2885.0,2764.0,"hypothetical protein, conserved",Tb927.4.1290:mRNA-p1
3773,Tb927.4.1300,8.475766412269298,8.0948024687894,6594.0,6560.0,"amidinotransferase, putative",Tb927.4.1300:mRNA-p1
